task,task_type,router,budget,primary_value_mean,primary_value_std,primary_value_mean_std,call_rate_mean,call_rate_std,call_rate_mean_std,n_seeds
ESOL,regression,oracle,100.0,0.5987428289109491,0.004920617971866437,0.598743 +/- 0.004921,100.0,0.0,100.000000 +/- 0.000000,5
ESOL,regression,random,0.0,0.6019217134369322,0.011546324794926371,0.601922 +/- 0.011546,0.0,0.0,0.000000 +/- 0.000000,5
ESOL,regression,random,5.0,0.6016878012045446,0.00983085332158659,0.601688 +/- 0.009831,5.179282868525896,0.0,5.179283 +/- 0.000000,5
ESOL,regression,random,10.0,0.6028047663259316,0.00919705819751374,0.602805 +/- 0.009197,9.9601593625498,0.0,9.960159 +/- 0.000000,5
ESOL,regression,random,20.0,0.6034204622952588,0.011201681047900139,0.603420 +/- 0.011202,19.9203187250996,0.0,19.920319 +/- 0.000000,5
ESOL,regression,random,40.0,0.6009790161603951,0.00944641693662526,0.600979 +/- 0.009446,39.8406374501992,0.0,39.840637 +/- 0.000000,5
ESOL,regression,random,60.0,0.5967074926049586,0.005014776974133885,0.596707 +/- 0.005015,60.159362549800804,7.105427357601002e-15,60.159363 +/- 0.000000,5
ESOL,regression,random,80.0,0.5982898903675763,0.006542843795236817,0.598290 +/- 0.006543,80.0796812749004,0.0,80.079681 +/- 0.000000,5
ESOL,regression,random,100.0,0.5987428289109491,0.004920617971866437,0.598743 +/- 0.004921,100.0,0.0,100.000000 +/- 0.000000,5
ESOL,regression,uncertainty,0.0,0.6019217134369322,0.011546324794926371,0.601922 +/- 0.011546,0.0,0.0,0.000000 +/- 0.000000,5
ESOL,regression,uncertainty,5.0,0.6042950577549725,0.009403990102845733,0.604295 +/- 0.009404,5.179282868525896,0.0,5.179283 +/- 0.000000,5
ESOL,regression,uncertainty,10.0,0.6027127639595731,0.007174151407979418,0.602713 +/- 0.007174,9.9601593625498,0.0,9.960159 +/- 0.000000,5
ESOL,regression,uncertainty,20.0,0.5919866784821469,0.006550246075277341,0.591987 +/- 0.006550,19.9203187250996,0.0,19.920319 +/- 0.000000,5
ESOL,regression,uncertainty,40.0,0.59240672287732,0.005615384592910089,0.592407 +/- 0.005615,39.8406374501992,0.0,39.840637 +/- 0.000000,5
ESOL,regression,uncertainty,60.0,0.5973725357861158,0.004872308924739316,0.597373 +/- 0.004872,60.159362549800804,7.105427357601002e-15,60.159363 +/- 0.000000,5
ESOL,regression,uncertainty,80.0,0.5956382971805405,0.004677503642918388,0.595638 +/- 0.004678,80.0796812749004,0.0,80.079681 +/- 0.000000,5
ESOL,regression,uncertainty,100.0,0.5987428289109491,0.004920617971866437,0.598743 +/- 0.004921,100.0,0.0,100.000000 +/- 0.000000,5
FreeSolv,regression,R7_oof_selected_top,0.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,R7_oof_selected_top,5.0,2.4771242207197046,0.07573576507219978,2.477124 +/- 0.075736,5.128205128205128,0.0,5.128205 +/- 0.000000,5
FreeSolv,regression,R7_oof_selected_top,10.0,2.4843778019868408,0.07186518578392659,2.484378 +/- 0.071865,9.935897435897436,0.0,9.935897 +/- 0.000000,5
FreeSolv,regression,R7_oof_selected_top,20.0,2.520710885304671,0.08311358627108886,2.520711 +/- 0.083114,19.871794871794872,0.0,19.871795 +/- 0.000000,5
FreeSolv,regression,R7_oof_selected_top,40.0,2.6111545517689145,0.08677654868914578,2.611155 +/- 0.086777,40.06410256410257,0.0,40.064103 +/- 0.000000,5
FreeSolv,regression,R7_oof_selected_top,60.0,2.73795653069325,0.09684014566289413,2.737957 +/- 0.096840,59.93589743589744,7.105427357601002e-15,59.935897 +/- 0.000000,5
FreeSolv,regression,R7_oof_selected_top,80.0,2.891802921435772,0.10331433284515584,2.891803 +/- 0.103314,80.12820512820514,0.0,80.128205 +/- 0.000000,5
FreeSolv,regression,R7_oof_selected_top,100.0,3.0060841249258092,0.09192950822563968,3.006084 +/- 0.091930,100.0,0.0,100.000000 +/- 0.000000,5
FreeSolv,regression,R8_oof_selected_gated,0.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,R8_oof_selected_gated,5.0,2.4722533952639654,0.07545978810396936,2.472253 +/- 0.075460,4.4230769230769225,1.4102564102564101,4.423077 +/- 1.410256,5
FreeSolv,regression,R8_oof_selected_gated,10.0,2.4772134811511406,0.07162655175027309,2.477213 +/- 0.071627,7.5,3.303615058134648,7.500000 +/- 3.303615,5
FreeSolv,regression,R8_oof_selected_gated,20.0,2.4931366376693433,0.06800218533702586,2.493137 +/- 0.068002,11.346153846153847,6.5829307294565345,11.346154 +/- 6.582931,5
FreeSolv,regression,R8_oof_selected_gated,40.0,2.508478678782781,0.07506950042596894,2.508479 +/- 0.075070,15.384615384615387,13.320383257433619,15.384615 +/- 13.320383,5
FreeSolv,regression,R8_oof_selected_gated,60.0,2.5135366386817055,0.07988435008027917,2.513537 +/- 0.079884,16.474358974358974,15.361360629660295,16.474359 +/- 15.361361,5
FreeSolv,regression,R8_oof_selected_gated,80.0,2.5135366386817055,0.07988435008027917,2.513537 +/- 0.079884,16.474358974358974,15.361360629660295,16.474359 +/- 15.361361,5
FreeSolv,regression,R8_oof_selected_gated,100.0,2.5135366386817055,0.07988435008027917,2.513537 +/- 0.079884,16.474358974358974,15.361360629660295,16.474359 +/- 15.361361,5
FreeSolv,regression,R9_oof_safe_guardrail,0.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,R9_oof_safe_guardrail,5.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,R9_oof_safe_guardrail,10.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,R9_oof_safe_guardrail,20.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,R9_oof_safe_guardrail,40.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,R9_oof_safe_guardrail,60.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,R9_oof_safe_guardrail,80.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,R9_oof_safe_guardrail,100.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,flexibility,0.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,flexibility,5.0,2.5123673886458078,0.055784555206016835,2.512367 +/- 0.055785,5.128205128205128,0.0,5.128205 +/- 0.000000,5
FreeSolv,regression,flexibility,10.0,2.5650644758970307,0.060117030206167175,2.565064 +/- 0.060117,9.935897435897436,0.0,9.935897 +/- 0.000000,5
FreeSolv,regression,flexibility,20.0,2.6500144397234306,0.06511291592771613,2.650014 +/- 0.065113,19.871794871794872,0.0,19.871795 +/- 0.000000,5
FreeSolv,regression,flexibility,40.0,2.835351740861551,0.0758831066825707,2.835352 +/- 0.075883,40.06410256410257,0.0,40.064103 +/- 0.000000,5
FreeSolv,regression,flexibility,60.0,2.896628548402053,0.08334202608652634,2.896629 +/- 0.083342,59.93589743589744,7.105427357601002e-15,59.935897 +/- 0.000000,5
FreeSolv,regression,flexibility,80.0,2.9249794365320456,0.08689186824982646,2.924979 +/- 0.086892,80.12820512820514,0.0,80.128205 +/- 0.000000,5
FreeSolv,regression,flexibility,100.0,3.0060841249258092,0.09192950822563968,3.006084 +/- 0.091930,100.0,0.0,100.000000 +/- 0.000000,5
FreeSolv,regression,old_voi,0.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,old_voi,5.0,2.4535890397414186,0.06702577949036795,2.453589 +/- 0.067026,5.128205128205128,0.0,5.128205 +/- 0.000000,5
FreeSolv,regression,old_voi,10.0,2.4583641463426447,0.07419644560016356,2.458364 +/- 0.074196,9.935897435897436,0.0,9.935897 +/- 0.000000,5
FreeSolv,regression,old_voi,20.0,2.520772910882265,0.0879824699962287,2.520773 +/- 0.087982,19.871794871794872,0.0,19.871795 +/- 0.000000,5
FreeSolv,regression,old_voi,40.0,2.643440913591629,0.09874574151257054,2.643441 +/- 0.098746,40.06410256410257,0.0,40.064103 +/- 0.000000,5
FreeSolv,regression,old_voi,60.0,2.7831601819564136,0.10420468005199757,2.783160 +/- 0.104205,59.93589743589744,7.105427357601002e-15,59.935897 +/- 0.000000,5
FreeSolv,regression,old_voi,80.0,2.8964240254133173,0.08360114556624099,2.896424 +/- 0.083601,80.12820512820514,0.0,80.128205 +/- 0.000000,5
FreeSolv,regression,old_voi,100.0,3.0060841249258092,0.09192950822563968,3.006084 +/- 0.091930,100.0,0.0,100.000000 +/- 0.000000,5
FreeSolv,regression,oracle,0.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,oracle,5.0,2.4116873706609776,0.056246037091770174,2.411687 +/- 0.056246,5.128205128205128,0.0,5.128205 +/- 0.000000,5
FreeSolv,regression,oracle,10.0,2.388081373997224,0.057440130317063846,2.388081 +/- 0.057440,9.935897435897436,0.0,9.935897 +/- 0.000000,5
FreeSolv,regression,oracle,20.0,2.3649567078321407,0.05943872406264783,2.364957 +/- 0.059439,19.871794871794872,0.0,19.871795 +/- 0.000000,5
FreeSolv,regression,oracle,40.0,2.3977498847276735,0.06888745722409483,2.397750 +/- 0.068887,40.06410256410257,0.0,40.064103 +/- 0.000000,5
FreeSolv,regression,oracle,60.0,2.4863401547639796,0.07973200066432108,2.486340 +/- 0.079732,59.93589743589744,7.105427357601002e-15,59.935897 +/- 0.000000,5
FreeSolv,regression,oracle,80.0,2.642244493215512,0.0869587795710429,2.642244 +/- 0.086959,80.12820512820514,0.0,80.128205 +/- 0.000000,5
FreeSolv,regression,oracle,100.0,3.0060841249258092,0.09192950822563968,3.006084 +/- 0.091930,100.0,0.0,100.000000 +/- 0.000000,5
FreeSolv,regression,random,0.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,random,5.0,2.4980118015546067,0.051669130581244206,2.498012 +/- 0.051669,5.128205128205128,0.0,5.128205 +/- 0.000000,5
FreeSolv,regression,random,10.0,2.5256589260406983,0.051215337496003294,2.525659 +/- 0.051215,9.935897435897436,0.0,9.935897 +/- 0.000000,5
FreeSolv,regression,random,20.0,2.5705352177192,0.053932038949954755,2.570535 +/- 0.053932,19.871794871794872,0.0,19.871795 +/- 0.000000,5
FreeSolv,regression,random,40.0,2.6823945970351883,0.057942168100742854,2.682395 +/- 0.057942,40.06410256410257,0.0,40.064103 +/- 0.000000,5
FreeSolv,regression,random,60.0,2.7916247119475637,0.06885673605801877,2.791625 +/- 0.068857,59.93589743589744,7.105427357601002e-15,59.935897 +/- 0.000000,5
FreeSolv,regression,random,80.0,2.911213305387742,0.09423518840934463,2.911213 +/- 0.094235,80.12820512820514,0.0,80.128205 +/- 0.000000,5
FreeSolv,regression,random,100.0,3.0060841249258092,0.09192950822563968,3.006084 +/- 0.091930,100.0,0.0,100.000000 +/- 0.000000,5
FreeSolv,regression,uncertainty,0.0,2.464670969394537,0.051040111855482066,2.464671 +/- 0.051040,0.0,0.0,0.000000 +/- 0.000000,5
FreeSolv,regression,uncertainty,5.0,2.468372834566312,0.039206512298039606,2.468373 +/- 0.039207,5.128205128205128,0.0,5.128205 +/- 0.000000,5
FreeSolv,regression,uncertainty,10.0,2.5076369728002796,0.04966494277384235,2.507637 +/- 0.049665,9.935897435897436,0.0,9.935897 +/- 0.000000,5
FreeSolv,regression,uncertainty,20.0,2.5599707465599746,0.07152363657253574,2.559971 +/- 0.071524,19.871794871794872,0.0,19.871795 +/- 0.000000,5
FreeSolv,regression,uncertainty,40.0,2.625638508075323,0.08600201576461415,2.625639 +/- 0.086002,40.06410256410257,0.0,40.064103 +/- 0.000000,5
FreeSolv,regression,uncertainty,60.0,2.719388298976116,0.0863783364811511,2.719388 +/- 0.086378,59.93589743589744,7.105427357601002e-15,59.935897 +/- 0.000000,5
FreeSolv,regression,uncertainty,80.0,2.816068127497649,0.09385626111236169,2.816068 +/- 0.093856,80.12820512820514,0.0,80.128205 +/- 0.000000,5
FreeSolv,regression,uncertainty,100.0,3.0060841249258092,0.09192950822563968,3.006084 +/- 0.091930,100.0,0.0,100.000000 +/- 0.000000,5
HIV,classification,R7_oof_selected_top,0.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,R7_oof_selected_top,5.0,0.7296077021750469,0.0036284433557287736,0.729608 +/- 0.003628,5.007907221929362,0.0,5.007907 +/- 0.000000,5
HIV,classification,R7_oof_selected_top,10.0,0.7300630101069905,0.0034394761428391163,0.730063 +/- 0.003439,10.015814443858725,0.0,10.015814 +/- 0.000000,5
HIV,classification,R7_oof_selected_top,20.0,0.7267983253689685,0.00770206282321106,0.726798 +/- 0.007702,19.978914074855034,0.0,19.978914 +/- 0.000000,5
HIV,classification,R7_oof_selected_top,40.0,0.717627324114405,0.011768215902109594,0.717627 +/- 0.011768,40.01054296257248,0.0,40.010543 +/- 0.000000,5
HIV,classification,R7_oof_selected_top,60.0,0.7194457365980181,0.010703252751494375,0.719446 +/- 0.010703,59.98945703742752,0.0,59.989457 +/- 0.000000,5
HIV,classification,R7_oof_selected_top,80.0,0.7251138269829859,0.00860093431088134,0.725114 +/- 0.008601,80.02108592514496,0.0,80.021086 +/- 0.000000,5
HIV,classification,R7_oof_selected_top,100.0,0.7294329090370871,0.0066225608561279,0.729433 +/- 0.006623,100.0,0.0,100.000000 +/- 0.000000,5
HIV,classification,R8_oof_selected_gated,0.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,R8_oof_selected_gated,5.0,0.7297599413597214,0.003814134680121675,0.729760 +/- 0.003814,4.269899841855561,1.4760147601476017,4.269900 +/- 1.476015,5
HIV,classification,R8_oof_selected_gated,10.0,0.72970919496483,0.002804632920070318,0.729709 +/- 0.002805,8.276225619399051,3.4791776489193467,8.276226 +/- 3.479178,5
HIV,classification,R8_oof_selected_gated,20.0,0.7273523068465344,0.005105657012666863,0.727352 +/- 0.005106,14.433315761729045,7.438760559948956,14.433316 +/- 7.438761,5
HIV,classification,R8_oof_selected_gated,40.0,0.7209075146953102,0.013874105627640482,0.720908 +/- 0.013874,22.509225092250922,14.210255358934894,22.509225 +/- 14.210255,5
HIV,classification,R8_oof_selected_gated,60.0,0.7221550302363935,0.011714259219152121,0.722155 +/- 0.011714,26.50500790722193,20.140988281486095,26.505008 +/- 20.140988,5
HIV,classification,R8_oof_selected_gated,80.0,0.7223932563679677,0.011317501472273681,0.722393 +/- 0.011318,26.694781233526623,20.457575007764383,26.694781 +/- 20.457575,5
HIV,classification,R8_oof_selected_gated,100.0,0.7223932563679677,0.011317501472273681,0.722393 +/- 0.011318,26.694781233526623,20.457575007764383,26.694781 +/- 20.457575,5
HIV,classification,R9_oof_safe_guardrail,0.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,R9_oof_safe_guardrail,5.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,R9_oof_safe_guardrail,10.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,R9_oof_safe_guardrail,20.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,R9_oof_safe_guardrail,40.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,R9_oof_safe_guardrail,60.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,R9_oof_safe_guardrail,80.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,R9_oof_safe_guardrail,100.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,flexibility,0.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,flexibility,5.0,0.7329851566794942,0.005392204480233853,0.732985 +/- 0.005392,5.007907221929362,0.0,5.007907 +/- 0.000000,5
HIV,classification,flexibility,10.0,0.7315022342509974,0.006345883142369878,0.731502 +/- 0.006346,10.015814443858725,0.0,10.015814 +/- 0.000000,5
HIV,classification,flexibility,20.0,0.7299643365613679,0.004695623170225103,0.729964 +/- 0.004696,19.978914074855034,0.0,19.978914 +/- 0.000000,5
HIV,classification,flexibility,40.0,0.7296246176400107,0.004510811801306464,0.729625 +/- 0.004511,40.01054296257248,0.0,40.010543 +/- 0.000000,5
HIV,classification,flexibility,60.0,0.7257777589828166,0.003969672978138808,0.725778 +/- 0.003970,59.98945703742752,0.0,59.989457 +/- 0.000000,5
HIV,classification,flexibility,80.0,0.7273043796958036,0.004381727193571283,0.727304 +/- 0.004382,80.02108592514496,0.0,80.021086 +/- 0.000000,5
HIV,classification,flexibility,100.0,0.7294329090370871,0.0066225608561279,0.729433 +/- 0.006623,100.0,0.0,100.000000 +/- 0.000000,5
HIV,classification,old_voi,0.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,old_voi,5.0,0.7256508929955879,0.007399410158361598,0.725651 +/- 0.007399,5.007907221929362,0.0,5.007907 +/- 0.000000,5
HIV,classification,old_voi,10.0,0.7187888527085888,0.00833946456869248,0.718789 +/- 0.008339,10.015814443858725,0.0,10.015814 +/- 0.000000,5
HIV,classification,old_voi,20.0,0.7193541111627972,0.010967667479472022,0.719354 +/- 0.010968,19.978914074855034,0.0,19.978914 +/- 0.000000,5
HIV,classification,old_voi,40.0,0.7251166462271466,0.005602110204032741,0.725117 +/- 0.005602,40.01054296257248,0.0,40.010543 +/- 0.000000,5
HIV,classification,old_voi,60.0,0.7272169831268237,0.009532842770504897,0.727217 +/- 0.009533,59.98945703742752,0.0,59.989457 +/- 0.000000,5
HIV,classification,old_voi,80.0,0.7324706446201773,0.009362926540337303,0.732471 +/- 0.009363,80.02108592514496,0.0,80.021086 +/- 0.000000,5
HIV,classification,old_voi,100.0,0.7294329090370871,0.0066225608561279,0.729433 +/- 0.006623,100.0,0.0,100.000000 +/- 0.000000,5
HIV,classification,oracle,0.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,oracle,5.0,0.7605503164601571,0.006732613304282974,0.760550 +/- 0.006733,5.007907221929362,0.0,5.007907 +/- 0.000000,5
HIV,classification,oracle,10.0,0.771593295837386,0.007163037841170816,0.771593 +/- 0.007163,10.015814443858725,0.0,10.015814 +/- 0.000000,5
HIV,classification,oracle,20.0,0.7901876206988907,0.007308501844543648,0.790188 +/- 0.007309,19.978914074855034,0.0,19.978914 +/- 0.000000,5
HIV,classification,oracle,40.0,0.8147686105355154,0.006899907859297465,0.814769 +/- 0.006900,40.01054296257248,0.0,40.010543 +/- 0.000000,5
HIV,classification,oracle,60.0,0.8250419362568895,0.006967002907310966,0.825042 +/- 0.006967,59.98945703742752,0.0,59.989457 +/- 0.000000,5
HIV,classification,oracle,80.0,0.8252717046559817,0.0071143982499104735,0.825272 +/- 0.007114,80.02108592514496,0.0,80.021086 +/- 0.000000,5
HIV,classification,oracle,100.0,0.7294329090370871,0.0066225608561279,0.729433 +/- 0.006623,100.0,0.0,100.000000 +/- 0.000000,5
HIV,classification,random,0.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,random,5.0,0.7320942755247318,0.007183256256669439,0.732094 +/- 0.007183,5.007907221929362,0.0,5.007907 +/- 0.000000,5
HIV,classification,random,10.0,0.7329583738599682,0.007726939064027575,0.732958 +/- 0.007727,10.015814443858725,0.0,10.015814 +/- 0.000000,5
HIV,classification,random,20.0,0.7307424479497047,0.012978863956826838,0.730742 +/- 0.012979,19.978914074855034,0.0,19.978914 +/- 0.000000,5
HIV,classification,random,40.0,0.7269406971990808,0.009951230445575273,0.726941 +/- 0.009951,40.01054296257248,0.0,40.010543 +/- 0.000000,5
HIV,classification,random,60.0,0.7332995024034057,0.013159216611753689,0.733300 +/- 0.013159,59.98945703742752,0.0,59.989457 +/- 0.000000,5
HIV,classification,random,80.0,0.7327060515075908,0.01029800315247292,0.732706 +/- 0.010298,80.02108592514496,0.0,80.021086 +/- 0.000000,5
HIV,classification,random,100.0,0.7294329090370871,0.0066225608561279,0.729433 +/- 0.006623,100.0,0.0,100.000000 +/- 0.000000,5
HIV,classification,uncertainty,0.0,0.7313528143104833,0.0052254395815505075,0.731353 +/- 0.005225,0.0,0.0,0.000000 +/- 0.000000,5
HIV,classification,uncertainty,5.0,0.7258158187789854,0.004647995345355106,0.725816 +/- 0.004648,5.007907221929362,0.0,5.007907 +/- 0.000000,5
HIV,classification,uncertainty,10.0,0.7302871400177612,0.0046519271423403705,0.730287 +/- 0.004652,10.015814443858725,0.0,10.015814 +/- 0.000000,5
HIV,classification,uncertainty,20.0,0.7308918678902188,0.010494422528432686,0.730892 +/- 0.010494,19.978914074855034,0.0,19.978914 +/- 0.000000,5
HIV,classification,uncertainty,40.0,0.7096248995644268,0.0078078596744593914,0.709625 +/- 0.007808,40.01054296257248,0.0,40.010543 +/- 0.000000,5
HIV,classification,uncertainty,60.0,0.7099801243286675,0.0071088676834030725,0.709980 +/- 0.007109,59.98945703742752,0.0,59.989457 +/- 0.000000,5
HIV,classification,uncertainty,80.0,0.7207707813535192,0.005804779568929816,0.720771 +/- 0.005805,80.02108592514496,0.0,80.021086 +/- 0.000000,5
HIV,classification,uncertainty,100.0,0.7294329090370871,0.0066225608561279,0.729433 +/- 0.006623,100.0,0.0,100.000000 +/- 0.000000,5
Lipophilicity,regression,R7_oof_selected_top,0.0,0.5660385122697215,0.0014256475035634149,0.566039 +/- 0.001426,0.0,0.0,0.000000 +/- 0.000000,5
Lipophilicity,regression,R7_oof_selected_top,5.0,0.5653716206452077,0.0014944177725122122,0.565372 +/- 0.001494,4.958677685950414,0.0,4.958678 +/- 0.000000,5
Lipophilicity,regression,R7_oof_selected_top,10.0,0.5655341683565092,0.0019577583172695505,0.565534 +/- 0.001958,10.0,0.0,10.000000 +/- 0.000000,5
Lipophilicity,regression,R7_oof_selected_top,20.0,0.5653453788201672,0.0018326904540273943,0.565345 +/- 0.001833,20.0,0.0,20.000000 +/- 0.000000,5
Lipophilicity,regression,R7_oof_selected_top,40.0,0.5667873202769226,0.0033114731689291204,0.566787 +/- 0.003311,40.0,0.0,40.000000 +/- 0.000000,5
Lipophilicity,regression,R7_oof_selected_top,60.0,0.5692591479076827,0.005429983531038694,0.569259 +/- 0.005430,60.0,0.0,60.000000 +/- 0.000000,5
Lipophilicity,regression,R7_oof_selected_top,80.0,0.5708473361385755,0.004869584169476886,0.570847 +/- 0.004870,80.0,0.0,80.000000 +/- 0.000000,5
Lipophilicity,regression,R7_oof_selected_top,100.0,0.5731921201118754,0.004053162250512903,0.573192 +/- 0.004053,100.0,0.0,100.000000 +/- 0.000000,5
Lipophilicity,regression,R8_oof_selected_gated,0.0,0.5660385122697215,0.0014256475035634149,0.566039 +/- 0.001426,0.0,0.0,0.000000 +/- 0.000000,5
Lipophilicity,regression,R8_oof_selected_gated,5.0,0.5657429861821419,0.0014597460876284534,0.565743 +/- 0.001460,3.256198347107438,1.755182010242418,3.256198 +/- 1.755182,5
Lipophilicity,regression,R8_oof_selected_gated,10.0,0.5658642457067474,0.0016523217957804242,0.565864 +/- 0.001652,4.264462809917355,3.2527145016104764,4.264463 +/- 3.252715,5
Lipophilicity,regression,R8_oof_selected_gated,20.0,0.5658982932339031,0.0017086819084922884,0.565898 +/- 0.001709,6.264462809917355,7.037208280939088,6.264463 +/- 7.037208,5
Lipophilicity,regression,R8_oof_selected_gated,40.0,0.5661626593057775,0.0021693272077984785,0.566163 +/- 0.002169,8.033057851239668,10.517567209133201,8.033058 +/- 10.517567,5
Lipophilicity,regression,R8_oof_selected_gated,60.0,0.5661626593057775,0.0021693272077984785,0.566163 +/- 0.002169,8.033057851239668,10.517567209133201,8.033058 +/- 10.517567,5
Lipophilicity,regression,R8_oof_selected_gated,80.0,0.5661626593057775,0.0021693272077984785,0.566163 +/- 0.002169,8.033057851239668,10.517567209133201,8.033058 +/- 10.517567,5
Lipophilicity,regression,R8_oof_selected_gated,100.0,0.5661626593057775,0.0021693272077984785,0.566163 +/- 0.002169,8.033057851239668,10.517567209133201,8.033058 +/- 10.517567,5
Lipophilicity,regression,R9_oof_safe_guardrail,0.0,0.5660385122697215,0.0014256475035634149,0.566039 +/- 0.001426,0.0,0.0,0.000000 +/- 0.000000,5
Lipophilicity,regression,R9_oof_safe_guardrail,5.0,0.5658468288922113,0.0016817590367941562,0.565847 +/- 0.001682,1.7355371900826448,2.0868382283750915,1.735537 +/- 2.086838,5
Lipophilicity,regression,R9_oof_safe_guardrail,10.0,0.5658468288922113,0.0016817590367941562,0.565847 +/- 0.001682,1.7355371900826448,2.0868382283750915,1.735537 +/- 2.086838,5
Lipophilicity,regression,R9_oof_safe_guardrail,20.0,0.5658468288922113,0.0016817590367941562,0.565847 +/- 0.001682,1.7355371900826448,2.0868382283750915,1.735537 +/- 2.086838,5
Lipophilicity,regression,R9_oof_safe_guardrail,40.0,0.5658468288922113,0.0016817590367941562,0.565847 +/- 0.001682,1.7355371900826448,2.0868382283750915,1.735537 +/- 2.086838,5
Lipophilicity,regression,R9_oof_safe_guardrail,60.0,0.5658468288922113,0.0016817590367941562,0.565847 +/- 0.001682,1.7355371900826448,2.0868382283750915,1.735537 +/- 2.086838,5
Lipophilicity,regression,R9_oof_safe_guardrail,80.0,0.5658468288922113,0.0016817590367941562,0.565847 +/- 0.001682,1.7355371900826448,2.0868382283750915,1.735537 +/- 2.086838,5
Lipophilicity,regression,R9_oof_safe_guardrail,100.0,0.5658468288922113,0.0016817590367941562,0.565847 +/- 0.001682,1.7355371900826448,2.0868382283750915,1.735537 +/- 2.086838,5
Lipophilicity,regression,flexibility,0.0,0.5660385122697215,0.0014256475035634149,0.566039 +/- 0.001426,0.0,0.0,0.000000 +/- 0.000000,5
Lipophilicity,regression,flexibility,5.0,0.5646784907486813,0.0015738908206256173,0.564678 +/- 0.001574,4.958677685950414,0.0,4.958678 +/- 0.000000,5
Lipophilicity,regression,flexibility,10.0,0.5650515790371855,0.001410392718976674,0.565052 +/- 0.001410,10.0,0.0,10.000000 +/- 0.000000,5
Lipophilicity,regression,flexibility,20.0,0.5649906629381101,0.001814825151551744,0.564991 +/- 0.001815,20.0,0.0,20.000000 +/- 0.000000,5
